,precio_anterior,precio,precio_rel,producto,link,precio_rel_anterior,precio_rel_1,precio_medida,medida,Q_medida
665,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=24,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
666,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=24,0.55 /ud , 0.52 /ud,0.52,ud,17.865
667,2.59 ,2.36,1.73 /l | 1.57 /l,Limpiahogar ph neutro para madera y marmol Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=48,1.73 /l , 1.57 /l,1.57,l,1.503
668,2.59 ,2.36,1.73 /l | 1.57 /l,Limpiahogar madera Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=48,1.73 /l , 1.57 /l,1.57,l,1.503
669,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=48,1.79 /l , 1.70 /l,1.7,l,1.5
670,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=48,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
671,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=48,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
672,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=48,0.55 /ud , 0.52 /ud,0.52,ud,17.865
673,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=72,1.79 /l , 1.70 /l,1.7,l,1.5
674,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=72,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
675,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=72,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
676,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=72,0.55 /ud , 0.52 /ud,0.52,ud,17.865
677,6.85 ,6.49,0.04 /lavado | 0.04 /lavado,Suavizante concentrado azul vital Mimosin 190 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=96,0.04 /lavado , 0.04 /lavado,0.04,lavado,162.25
678,3.75 ,3.69,1.39 /l | 1.37 /l,Limpiahogar ph neutro Don Limpio 2.7 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=96,1.39 /l , 1.37 /l,1.37,l,2.693
679,16.35 ,16.19,0.16 /lavado | 0.16 /lavado,Detergente liquido Active Clean Skip 100 lavados,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=96,0.16 /lavado , 0.16 /lavado,0.16,lavado,101.188
680,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=96,1.79 /l , 1.70 /l,1.7,l,1.5
681,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=96,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
682,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=96,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
683,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=96,0.55 /ud , 0.52 /ud,0.52,ud,17.865
684,8.89 ,8.65,0.18 /lavado | 0.17 /lavado,Detergente liquido Total 3+1 Dixan 50 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=120,0.18 /lavado , 0.17 /lavado,0.17,lavado,50.882
685,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=120,1.79 /l , 1.70 /l,1.7,l,1.5
686,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=120,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
687,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=120,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
688,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=120,0.55 /ud , 0.52 /ud,0.52,ud,17.865
689,20.90 ,19.48,0.25 /lavado | 0.23 /lavado,Lavavajillas maquina Todo en 1 en pastillas Calgonit Finish 85 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=144,0.25 /lavado , 0.23 /lavado,0.23,lavado,84.696
690,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=144,1.79 /l , 1.70 /l,1.7,l,1.5
691,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=144,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
692,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=144,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
693,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=144,0.55 /ud , 0.52 /ud,0.52,ud,17.865
694,11.67 ,10.99,0.22 /ud | 0.20 /ud,Lavavajillas maquina quantum max en pastillas Finish 54 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=168,0.22 /ud , 0.20 /ud,0.2,ud,54.95
695,4.75 ,4.49,2.37 /ud | 2.24 /ud,Discos wc activos inodoros aroma lima recambio Pato 2 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=168,2.37 /ud , 2.24 /ud,2.24,ud,2.004
696,6.19 ,5.75,22.51 /kg | 20.91 /kg,Perlas de fragancia para la ropa estallido de pasion Intense Mimosin 275 g.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=168,22.51 /kg , 20.91 /kg,20.91,kg,0.275
697,3.69 ,3.57,12.30 /l | 11.90 /l,Aerosol desinfectante hogar y tejidos Sanytol 300 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=168,12.30 /l , 11.90 /l,11.9,l,0.3
698,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=168,1.79 /l , 1.70 /l,1.7,l,1.5
699,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=168,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
700,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=168,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
701,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=168,0.55 /ud , 0.52 /ud,0.52,ud,17.865
702,4.05 ,3.83,1.50 /l | 1.42 /l,Limpiador de bano Don Limpio 2.7 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=192,1.50 /l , 1.42 /l,1.42,l,2.697
703,13.79 ,12.85,0.37 /ud | 0.35 /ud,Lavavajillas a maquina platinum plus aroma limonTodo en 1 en capsulas Fairy 37 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=192,0.37 /ud , 0.35 /ud,0.35,ud,36.714
704,7.59 ,7.09,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul Flor 156 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=192,0.05 /lavado , 0.05 /lavado,0.05,lavado,141.8
705,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=192,1.79 /l , 1.70 /l,1.7,l,1.5
706,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=192,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
707,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=192,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
708,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=192,0.55 /ud , 0.52 /ud,0.52,ud,17.865
709,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=216,1.79 /l , 1.70 /l,1.7,l,1.5
710,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=216,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
711,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=216,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
712,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=216,0.55 /ud , 0.52 /ud,0.52,ud,17.865
713,14.29 ,13.39,0.36 /lavado | 0.33 /lavado,Detergente liquido ultra oxi effect Ariel 40 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=240,0.36 /lavado , 0.33 /lavado,0.33,lavado,40.576
714,13.99 ,13.49,0.25 /lavado | 0.25 /lavado,Lavavajillas maquina original Todo en 1 en capsulas Fairy 55 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=240,0.25 /lavado , 0.25 /lavado,0.25,lavado,53.96
715,3.79 ,3.49,0.07 /lavado | 0.07 /lavado,Suavizante concentrado explosion de frescor Intense Mimosin 52 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=240,0.07 /lavado , 0.07 /lavado,0.07,lavado,49.857
716,9.39 ,9.19,0.23 /lavado | 0.23 /lavado,Detergente liquido 2 en 1 Vanish Colon 40 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=240,0.23 /lavado , 0.23 /lavado,0.23,lavado,39.957
717,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=240,1.79 /l , 1.70 /l,1.7,l,1.5
718,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=240,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
719,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=240,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
720,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=240,0.55 /ud , 0.52 /ud,0.52,ud,17.865
721,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=264,1.79 /l , 1.70 /l,1.7,l,1.5
722,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=264,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
723,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=264,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
724,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=264,0.55 /ud , 0.52 /ud,0.52,ud,17.865
725,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=288,1.79 /l , 1.70 /l,1.7,l,1.5
726,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=288,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
727,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=288,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
728,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=288,0.55 /ud , 0.52 /ud,0.52,ud,17.865
729,17.55 ,16.39,0.27 /ud | 0.25 /ud,Lavavajillas maquina Todo en 1 regular Max Finish 65 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=312,0.27 /ud , 0.25 /ud,0.25,ud,65.56
730,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=312,1.79 /l , 1.70 /l,1.7,l,1.5
731,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=312,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
732,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=312,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
733,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=312,0.55 /ud , 0.52 /ud,0.52,ud,17.865
734,17.95 ,13.99,0.19 /lavado | 0.15 /lavado,Detergente liquido gel activo Colon 90 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=336,0.19 /lavado , 0.15 /lavado,0.15,lavado,93.267
735,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=336,1.79 /l , 1.70 /l,1.7,l,1.5
736,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=336,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
737,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=336,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
738,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=336,0.55 /ud , 0.52 /ud,0.52,ud,17.865
739,3.85 ,3.29,0.06 /lavado | 0.05 /lavado,Suavizante concentrado Elixir Sensorial Flor 60 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=360,0.06 /lavado , 0.05 /lavado,0.05,lavado,65.8
740,9.99 ,9.59,0.29 /lavado | 0.27 /lavado,Detergente liquido jazmin fresco y lavanda silvestre ecologico Botanical Origin 35 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=360,0.29 /lavado , 0.27 /lavado,0.27,lavado,35.519
741,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=360,1.79 /l , 1.70 /l,1.7,l,1.5
742,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=360,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
743,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=360,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
744,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=360,0.55 /ud , 0.52 /ud,0.52,ud,17.865
745,10.19 ,9.95,0.20 /lavado | 0.20 /lavado,Detergente en polvo Colon 50 cacitos,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=384,0.20 /lavado , 0.20 /lavado,0.2,lavado,49.75
746,11.69 ,10.95,14.61 /kg | 13.69 /kg,Potenciador de lavado en polvo Vanish Oxi-Advance 800 g.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=384,14.61 /kg , 13.69 /kg,13.69,kg,0.8
747,7.59 ,7.09,0.05 /lavado | 0.05 /lavado,Flor Suavizante Hiper Ahorro Nenuco 156 Lavados,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=384,0.05 /lavado , 0.05 /lavado,0.05,lavado,141.8
748,3.65 ,3.6,7.30 /l | 7.20 /l,Elimina olores textil antialergenos Sanytol 500 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=384,7.30 /l , 7.20 /l,7.2,l,0.5
749,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=384,1.79 /l , 1.70 /l,1.7,l,1.5
750,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=384,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
751,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=384,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
752,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=384,0.55 /ud , 0.52 /ud,0.52,ud,17.865
753,11.69 ,10.95,14.61 /kg | 13.69 /kg,Quitamanchas en polvo para la ropa blanca Oxi Advance Vanish 800 g.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=408,14.61 /kg , 13.69 /kg,13.69,kg,0.8
754,18.45 ,17.65,0.43 /lavado | 0.41 /lavado,Detergente en capsulas extra higiene ultra oxy effect Ariel 43 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=408,0.43 /lavado , 0.41 /lavado,0.41,lavado,43.049
755,4.09 ,3.89,0.09 /lavado | 0.09 /lavado,Suavizante concentrado jazmin fresco y lavanda silvestre Botanical Origin 45 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=408,0.09 /lavado , 0.09 /lavado,0.09,lavado,43.222
756,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=408,1.79 /l , 1.70 /l,1.7,l,1.5
757,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=408,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
758,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=408,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
759,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=408,0.55 /ud , 0.52 /ud,0.52,ud,17.865
760,24.89 ,23.98,0.30 /ud | 0.29 /ud,Lavavajillas a maquina en pastillas Quantum Ultimate Finish Powerball 84 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=432,0.30 /ud , 0.29 /ud,0.29,ud,82.69
761,4.99 ,4.65,12.47 /100ml | 11.62 /100ml,Ambientador de varillas azahar y mandarina Cristalinas 40 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=432,12.47 /100ml , 11.62 /100ml,11.62,100ml,0.4
762,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=432,1.79 /l , 1.70 /l,1.7,l,1.5
763,3.79 ,3.55,0.05 /lavado | 0.05 /lavado,Suavizante concentrado azul vital Mimosin 78 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=432,0.05 /lavado , 0.05 /lavado,0.05,lavado,71.0
764,11.89 ,11.69,0.25 /lavado | 0.24 /lavado,Detergente en capsulas original Todo en Uno Pods Ariel 48 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=432,0.25 /lavado , 0.24 /lavado,0.24,lavado,48.708
765,9.95 ,9.29,0.55 /ud | 0.52 /ud,Papel higienico seda 3 capas Foxy 18 rollos.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=432,0.55 /ud , 0.52 /ud,0.52,ud,17.865
766,2.85 ,2.69,2.85 /ud | 2.69 /ud,Discos wc activos inodoros frescor marino aparato + recambio Pato 1 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=456,2.85 /ud , 2.69 /ud,2.69,ud,1.0
767,2.69 ,2.55,1.79 /l | 1.70 /l,Limpiador de bano Don Limpio 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=456,1.79 /l , 1.70 /l,1.7,l,1.5
