,producto,link,nombre_prod,Q,precio,anadir
498,"Cacahuete frito y salado Hacendado con piel
Paquete 250 g
1,00 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cacahuete frito y salado Hacendado con piel,Paquete 250 g,"1,00 € /ud.",Añadir al carro
499,"Maíz frito crujiente y tierno Hacendado
Paquete 170 g
0,95 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Maíz frito crujiente y tierno Hacendado,Paquete 170 g,"0,95 € /ud.",Añadir al carro
500,"Almendra frita y salada Hacendado pelada
Paquete 200 g
2,90 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Almendra frita y salada Hacendado pelada,Paquete 200 g,"2,90 € /ud.",Añadir al carro
501,"Cacahuete tostado Hacendado 0% sal añadida
Paquete 400 g
1,35 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cacahuete tostado Hacendado 0% sal añadida,Paquete 400 g,"1,35 € /ud.",Añadir al carro
502,"Almendra tostada Hacendado 0% sal añadida con piel
Paquete 200 g
3,10 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Almendra tostada Hacendado 0% sal añadida con piel,Paquete 200 g,"3,10 € /ud.",Añadir al carro
503,"Maíz palomitas Casa Mayor
Paquete 250 g
0,70 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Maíz palomitas Casa Mayor,Paquete 250 g,"0,70 € /ud.",Añadir al carro
504,"Maíz frito gigante Hacendado
Paquete 150 g
0,90 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Maíz frito gigante Hacendado,Paquete 150 g,"0,90 € /ud.",Añadir al carro
505,"Nuez macadamia Hacendado tostada con sal
Paquete 100 g
2,70 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Nuez macadamia Hacendado tostada con sal,Paquete 100 g,"2,70 € /ud.",Añadir al carro
506,"Mezcla semillas Hacendado
Paquete 200 g
1,10 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Mezcla semillas Hacendado,Paquete 200 g,"1,10 € /ud.",Añadir al carro
507,"Pipas calabaza natural Hacendado peladas
Paquete 150 g
1,65 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Pipas calabaza natural Hacendado peladas,Paquete 150 g,"1,65 € /ud.",Añadir al carro
508,"Castañas tostadas y peladas Hacendado
Paquete 100 g
1,35 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Castañas tostadas y peladas Hacendado,Paquete 100 g,"1,35 € /ud.",Añadir al carro
509,"Cacahuete frito con miel Hacendado
Paquete 200 g
1,50 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cacahuete frito con miel Hacendado,Paquete 200 g,"1,50 € /ud.",Añadir al carro
510,"Cacahuete tostado con sal Hacendado
Paquete 400 g
1,35 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cacahuete tostado con sal Hacendado,Paquete 400 g,"1,35 € /ud.",Añadir al carro
511,"Semillas chía Hacendado
Paquete 150 g
1,25 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Semillas chía Hacendado,Paquete 150 g,"1,25 € /ud.",Añadir al carro
512,"Pipas de girasol fritas Hacendado peladas
Paquete 200 g
0,90 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Pipas de girasol fritas Hacendado peladas,Paquete 200 g,"0,90 € /ud.",Añadir al carro
513,"Pipas girasol tijuana Grefusa
Paquete 200 g
1,59 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Pipas girasol tijuana Grefusa,Paquete 200 g,"1,59 € /ud.",Añadir al carro
514,"Palomitas de maíz sabor mantequilla Hacendado para microondas
Paquete 3 ud. (270 g)
1,15 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Palomitas de maíz sabor mantequilla Hacendado para microondas,Paquete 3 ud. (270 g),"1,15 € /ud.",Añadir al carro
515,"Almendra natural Hacendado sin piel
Paquete 125 g
2,20 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Almendra natural Hacendado sin piel,Paquete 125 g,"2,20 € /ud.",Añadir al carro
516,"Pipas de calabaza tostadas Hacendado peladas
Paquete 150 g
1,90 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Pipas de calabaza tostadas Hacendado peladas,Paquete 150 g,"1,90 € /ud.",Añadir al carro
517,"Semillas sésamo tostado Nat Sanno
Paquete 150 g
1,15 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Semillas sésamo tostado Nat Sanno,Paquete 150 g,"1,15 € /ud.",Añadir al carro
518,"Pipas girasol barbacoa Hacendado
Paquete 200 g
1,10 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Pipas girasol barbacoa Hacendado,Paquete 200 g,"1,10 € /ud.",Añadir al carro
519,"Castañas
Malla 500 g
2,49 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Castañas,Malla 500 g,"2,49 € /ud.",Añadir al carro
520,"Pipas girasol naturales Hacendado peladas
Paquete 200 g
0,85 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Pipas girasol naturales Hacendado peladas,Paquete 200 g,"0,85 € /ud.",Añadir al carro
521,"Semillas lino dorado Hacendado
Paquete 150 g
1,00 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Semillas lino dorado Hacendado,Paquete 150 g,"1,00 € /ud.",Añadir al carro
522,"Nuez natural Hacendado
Paquete 600 g
3,50 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Nuez natural Hacendado,Paquete 600 g,"3,50 € /ud.",Añadir al carro
523,"Pipas calabaza tostadas Hacendado aguasal
Paquete 125 g
1,05 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Pipas calabaza tostadas Hacendado aguasal,Paquete 125 g,"1,05 € /ud.",Añadir al carro
524,"Pipas girasol tostadas Hacendado 0% sal añadida
Paquete 125 g
0,87 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Pipas girasol tostadas Hacendado 0% sal añadida,Paquete 125 g,"0,87 € /ud.",Añadir al carro
525,"Piñones Hacendado
Paquete 100 g
1,55 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Piñones Hacendado,Paquete 100 g,"1,55 € /ud.",Añadir al carro
526,"Peladillas Hacendado
Paquete 150 g
1,45 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Peladillas Hacendado,Paquete 150 g,"1,45 € /ud.",Añadir al carro
527,"Pistacho natural Hacendado pelado
Paquete 100 g
2,55 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Pistacho natural Hacendado pelado,Paquete 100 g,"2,55 € /ud.",Añadir al carro
528,"Almendra frita marcona Hacendado con sal pelada
Paquete 200 g
3,55 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Almendra frita marcona Hacendado con sal pelada,Paquete 200 g,"3,55 € /ud.",Añadir al carro
529,"Nuez Pecana natural Hacendado pelada
Paquete 200 g
3,80 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Nuez Pecana natural Hacendado pelada,Paquete 200 g,"3,80 € /ud.",Añadir al carro
530,"Palomitas de maíz dulces Hacendado para microondas
Paquete 3 ud. (315 g)
1,50 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Palomitas de maíz dulces Hacendado para microondas,Paquete 3 ud. (315 g),"1,50 € /ud.",Añadir al carro
531,"Cacahuete tostado Hacendado pelado 0% sal añadida
Paquete 200 g
1,00 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cacahuete tostado Hacendado pelado 0% sal añadida,Paquete 200 g,"1,00 € /ud.",Añadir al carro
532,"Cacahuete en polvo desgrasado + proteínas Hacendado 14 g proteínas 70% reducido en grasa
Paquete 200 g
3,00 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cacahuete en polvo desgrasado + proteínas Hacendado 14 g proteínas 70% reducido en grasa,Paquete 200 g,"3,00 € /ud.",Añadir al carro
533,"Cocktail mezcla Hacendado
Paquete 300 g
1,20 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cocktail mezcla Hacendado,Paquete 300 g,"1,20 € /ud.",Añadir al carro
534,"Combinado frutos secos Hacendado
Bote 150 g
2,00 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Combinado frutos secos Hacendado,Bote 150 g,"2,00 € /ud.",Añadir al carro
535,"Cocktail crunchy sabores Hacendado
Paquete 200 g
1,95 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cocktail crunchy sabores Hacendado,Paquete 200 g,"1,95 € /ud.",Añadir al carro
536,"Cocktail rodeo Hacendado
Paquete 250 g
1,75 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cocktail rodeo Hacendado,Paquete 250 g,"1,75 € /ud.",Añadir al carro
537,"Cocktail natural Hacendado
Paquete 180 g
2,35 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cocktail natural Hacendado,Paquete 180 g,"2,35 € /ud.",Añadir al carro
538,"Cocktail mix natural Hacendado
Paquete 50 g
1,00 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cocktail mix natural Hacendado,Paquete 50 g,"1,00 € /ud.",Añadir al carro
539,"Cocktail tostado 0% sal añadida Hacendado
Paquete 175 g
2,15 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cocktail tostado 0% sal añadida Hacendado,Paquete 175 g,"2,15 € /ud.",Añadir al carro
540,"Cocktail tostado y ahumado Hacendado
Paquete 175 g
2,15 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cocktail tostado y ahumado Hacendado,Paquete 175 g,"2,15 € /ud.",Añadir al carro
541,"Cocktail fruta deshidratada Hacendado
Paquete 200 g
1,40 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cocktail fruta deshidratada Hacendado,Paquete 200 g,"1,40 € /ud.",Añadir al carro
542,"Cocktail picante Hacendado
Paquete 200 g
1,55 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cocktail picante Hacendado,Paquete 200 g,"1,55 € /ud.",Añadir al carro
543,"Cocktail rumba Hacendado
Paquete 500 g
2,00 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cocktail rumba Hacendado,Paquete 500 g,"2,00 € /ud.",Añadir al carro
544,"Cocktail Mixbeans edamame & soja tostados y salados Hacendado
Paquete 100 g
1,30 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Cocktail Mixbeans edamame & soja tostados y salados Hacendado,Paquete 100 g,"1,30 € /ud.",Añadir al carro
545,"Pasas sultanas sin semillas Hacendado
Paquete 350 g
1,80 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Pasas sultanas sin semillas Hacendado,Paquete 350 g,"1,80 € /ud.",Añadir al carro
546,"Mango deshidratado Hacendado
Paquete 60 g
1,30 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Mango deshidratado Hacendado,Paquete 60 g,"1,30 € /ud.",Añadir al carro
547,"Manzana roja deshidratada Hacendado
Paquete 20 g
0,70 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Manzana roja deshidratada Hacendado,Paquete 20 g,"0,70 € /ud.",Añadir al carro
548,"Ciruelas desecadas sin hueso Hacendado
Paquete 250 g
1,95 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Ciruelas desecadas sin hueso Hacendado,Paquete 250 g,"1,95 € /ud.",Añadir al carro
549,"Dátiles sin hueso Hacendado
Paquete 350 g
2,25 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Dátiles sin hueso Hacendado,Paquete 350 g,"2,25 € /ud.",Añadir al carro
550,"Arándanos deshidratados Hacendado
Paquete 200 g
2,00 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Arándanos deshidratados Hacendado,Paquete 200 g,"2,00 € /ud.",Añadir al carro
551,"Piña deshidratada Hacendado
Paquete 50 g
1,00 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Piña deshidratada Hacendado,Paquete 50 g,"1,00 € /ud.",Añadir al carro
552,"Orejones albaricoque Hacendado
Paquete 200 g
1,90 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Orejones albaricoque Hacendado,Paquete 200 g,"1,90 € /ud.",Añadir al carro
553,"Dátiles en rama Casa Pons
Bandeja 200 g
1,25 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Dátiles en rama Casa Pons,Bandeja 200 g,"1,25 € /ud.",Añadir al carro
554,"Pasas moscatel sin semillas Hacendado
Paquete 350 g
2,15 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Pasas moscatel sin semillas Hacendado,Paquete 350 g,"2,15 € /ud.",Añadir al carro
555,"Higo seco Villacruz
Paquete 500 g
2,15 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Higo seco Villacruz,Paquete 500 g,"2,15 € /ud.",Añadir al carro
556,"Higos tiernos deshidratados Noberasco
Paquete 200 g
1,90 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Higos tiernos deshidratados Noberasco,Paquete 200 g,"1,90 € /ud.",Añadir al carro
557,"Pan de higo con almendras De Juan
200 g
2,10 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Pan de higo con almendras De Juan,200 g,"2,10 € /ud.",Añadir al carro
558,"Pan de dátil con nueces De Juan
200 g
2,10 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Pan de dátil con nueces De Juan,200 g,"2,10 € /ud.",Añadir al carro
559,"Fruta surtida confitada Frutas 1943
Bandeja 300 g
2,85 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Fruta surtida confitada Frutas 1943,Bandeja 300 g,"2,85 € /ud.",Añadir al carro
560,"Calabaza glaseada Frutas 1943
Bandeja 250 g
2,20 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Calabaza glaseada Frutas 1943,Bandeja 250 g,"2,20 € /ud.",Añadir al carro
561,"Dátiles Medjoul con hueso Hacendado
Bandeja 215 g
3,70 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/133,Dátiles Medjoul con hueso Hacendado,Bandeja 215 g,"3,70 € /ud.",Añadir al carro
562,"Patatas fritas estilo tradicional Hacendado
Paquete 150 g
0,65 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas fritas estilo tradicional Hacendado,Paquete 150 g,"0,65 € /ud.",Añadir al carro
563,"Patatas fritas extra crujientes Hacendado
Paquete 180 g
1,35 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas fritas extra crujientes Hacendado,Paquete 180 g,"1,35 € /ud.",Añadir al carro
564,"Patatas fritas corte ondulado Hacendado
Paquete 180 g
0,58 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas fritas corte ondulado Hacendado,Paquete 180 g,"0,58 € /ud.",Añadir al carro
565,"Patatas fritas receta churrería Hacendado
Paquete 150 g
0,85 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas fritas receta churrería Hacendado,Paquete 150 g,"0,85 € /ud.",Añadir al carro
566,"Patatas fritas onduladas Hacendado sabor jamón serrano
Paquete 170 g
0,90 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas fritas onduladas Hacendado sabor jamón serrano,Paquete 170 g,"0,90 € /ud.",Añadir al carro
567,"Patatas fritas crujientes a la sartén Hacendado
2 paquetes x 150 g
1,50 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas fritas crujientes a la sartén Hacendado,2 paquetes x 150 g,"1,50 € /pack",Añadir al carro
568,"Patatas fritas al punto de sal Lay's
Paquete 207 g
1,40 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas fritas al punto de sal Lay's,Paquete 207 g,"1,40 € /ud.",Añadir al carro
569,"Patatas fritas sabor limón y pimienta Hacendado
Paquete 130 g
0,90 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas fritas sabor limón y pimienta Hacendado,Paquete 130 g,"0,90 € /ud.",Añadir al carro
570,"Patatas fritas onduladas Ruffles sabor jamón
Paquete 200 g
1,40 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas fritas onduladas Ruffles sabor jamón,Paquete 200 g,"1,40 € /ud.",Añadir al carro
571,"Patatinas extra crujientes Hacendado
Paquete 120 g
1,05 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatinas extra crujientes Hacendado,Paquete 120 g,"1,05 € /ud.",Añadir al carro
572,"Patatas light Hacendado
Paquete 150 g
0,87 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas light Hacendado,Paquete 150 g,"0,87 € /ud.",Añadir al carro
573,"Patatas fritas sabor huevo frito Hacendado
Paquete 130 g
0,90 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas fritas sabor huevo frito Hacendado,Paquete 130 g,"0,90 € /ud.",Añadir al carro
574,"Patatas fritas receta campesina Lay's
Paquete 160 g
1,56 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas fritas receta campesina Lay's,Paquete 160 g,"1,56 € /ud.",Añadir al carro
575,"Pringles original
Bote 165 g
1,70 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Pringles original,Bote 165 g,"1,70 € /ud.",Añadir al carro
576,"Varitas sabor ketchup Hacendado
Paquete 75 g
0,80 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Varitas sabor ketchup Hacendado,Paquete 75 g,"0,80 € /ud.",Añadir al carro
577,"Pringles sabor crema agria y cebolla
Bote 165 g
1,70 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Pringles sabor crema agria y cebolla,Bote 165 g,"1,70 € /ud.",Añadir al carro
578,"Patatas fritas 0% sal añadida Hacendado
Paquete 130 g
0,79 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas fritas 0% sal añadida Hacendado,Paquete 130 g,"0,79 € /ud.",Añadir al carro
579,"Patatas fritas onduladas Munchos sabor queso
Paquete 150 g
1,15 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas fritas onduladas Munchos sabor queso,Paquete 150 g,"1,15 € /ud.",Añadir al carro
580,"Trigo snack sabor ahumado Hacendado
Paquete 80 g
0,60 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Trigo snack sabor ahumado Hacendado,Paquete 80 g,"0,60 € /ud.",Añadir al carro
581,"Patatas fritas sabor chili y lima Hacendado
Paquete 130 g
1,00 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas fritas sabor chili y lima Hacendado,Paquete 130 g,"1,00 € /ud.",Añadir al carro
582,"Patatas fritas paja Hacendado
Paquete 200 g
1,25 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/132,Patatas fritas paja Hacendado,Paquete 200 g,"1,25 € /ud.",Añadir al carro
