,producto,precio,precio_rel,link,oferta
4511,CYGNETIC crema decolorante vello facial y corporal 30 ml,6.29,209.67/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=14&disp=,0
4512,BYLY desodorante roll on extra fresh envase 50ml,1.90,38.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=14&disp=,0
4513,"AQUA VELVA after shave loción 200 ml
",3.99,19.95/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=14&disp=,0
4514,SIGNAL pasta dentífrica gel fresco con flúor y menta tubo 75 ml,1.89,25.20/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=14&disp=,0
4515,HENO DE PRAVIA gel de ducha original hidratante bote 650 ml,2.85,4.38/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=14&disp=,0
4516,GENIOL champú huevo suavidad y brillo bote 750 ml,2.35,3.13/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4517,FLEX crema suavizante con keratina cabello seco o dañado bote 650 ml,2.99,4.60/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4518,FLEX acondicionador cuidado clásico bote 650 ml,2.99,4.60/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4519,FLEX champú con Keratina para cabello graso frasco 650 ml,2.95,4.54/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4520,FLEX champú con Keratina para cabello normal frasco 650 ml,2.95,4.54/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4521,FIXPRAY laca fijación normal cabello seco/normal spray 400 ml,3.05,7.63/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4522,DOVE desodorante original en crema tubo 50 ml,2.25,45.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4523,BRUMMEL colonia spray 125 ml,7.99,63.92/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4524,BYLY advanced desodorante en crema hydra fresh tubo 50 ml,2.69,53.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4525,BINACA pasta dentífrica aliento fresco tubo 100 ml,1.95,19.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4526,LISTERINE enjuague bucal zero 500 ml,5.49,10.98/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4527,COLOR SENSATION tinte Ultra Negro Nº 1.0 caja 1 ud,3.99,3.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4528,COLOR SENSATION tinte Rubio extra Claro Nº 110 caja 1 ud,3.99,3.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4529,COLOR SENSATION tinte Rubio Oscuro Nº 6.0 caja 1 ud,3.99,3.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4530,LIPOSAN protector labial soft rose envase 1 ud,2.29,2.29/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4531,OB Pro confort tampón mini caja 32 uds,5.59,0.17/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4532,NIVEA Men active energy crema facial revitalizante caja 50 ml,10.95,219.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4533,DIADERMINE toallitas desmaquillantes hidratantes pieles sensibles 25 uds ,2.69,0.11/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4534,DIADERMINE tónico limpiador suave todo tipo de piel botella 200 ml,4.69,23.45/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4535,DIADERMINE crema facial antiarrugas tarro 50 ml,9.35,187.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4536,ELNETT laca fijación normal spray 400 ml,7.99,19.98/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4537,PALMOLIVE NB desodorante tacto puro roll on 50 ml,1.89,37.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4538,EXCELLENCE tinte Rubio Ultra Claro Natural Nº 01 caja 1 ud,7.50,7.50/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4539,EXCELLENCE tinte Rubio Ultra Claro Dorado Nº 02 caja 1 ud,7.50,7.50/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=15&disp=,0
4540,LA TOJA jabón de afeitar con sales minerales barra 50 ml,1.99,39.80/Kg,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4541,ACTIBEL esponja de baño suave bolsa 1 ud,2.35,2.35/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4542,LA TOJA bálsamo after shave extra sensible frasco 100 ml,5.00,50.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4543,LA TOJA crema de afeitar clásica tubo 150 ml,2.69,17.93/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4544,BEA toallitas refrescantes multiusos formato viaje envase 15 uds,1.05,0.07/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4545,LICOR DEL POLO enjuague bucal triple accion sabor original botella 500 ml,4.19,8.38/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4546,FA desodorante limones del caribe spray 200 ml,3.75,18.75/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4547,DIADERMINE Lift+ crema de día hidratante antiarrugas reafirmante tarro 50 ml,9.99,199.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4548,DIADERMINE lift+protección solar crema de día antiarrugas fps 30 tarro 50 ml,10.99,219.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4549,DIADERMINE Lift+ FlashEffect cápsulas antiedad efecto inmediato envase 7 uds,6.29,0.90/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4550,GLISS mascarilla reparación total para cabellos secos tarro 300 ml,4.95,16.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4551,GLISS mascarilla liso asiático tarro 300 ml,4.60,15.33/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4552,STUDIO LINE cera moldeadora brillante efecto definido tarro 75 ml,4.99,66.53/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4553,KERANOVE spray capilar camonila aclara el cabello spray 125 ml,6.75,54.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4554,DEMAK UP discos desmaquillantes expert oval bolsa 50 uds,1.69,1.69/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4555,TAKY cera depilatoria facial con aceites naturales caja 100 gr,7.29,72.90/Kg,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4556,TAKY crema depilatoria facial con aceites naturales tubo 20 ml,4.09,204.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4557,BYLY desodorante roll on extreme 48 h envase 50ml,1.95,39.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4558,NATUR VITAL mascarilla capilar color cabellos rubios bote 300 ml,4.79,15.97/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4559,NATUR VITAL mascarilla capilar color cabellos castaños bote 300 ml,4.79,15.97/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4560,KERZO champú anticaída fortificante cabellos normales bote 400 ml,3.75,9.38/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4561,KERZO champú anticaída refrescante cabellos grasos bote 400 ml,3.75,9.38/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4562,LLONGUERAS tinte Caoba Nº 5.6 caja 1 ud,5.99,5.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4563,LLONGUERAS tinte Caoba Rojo Intenso Nº 6.6 caja 1 ud,5.99,5.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=16&disp=,0
4564,LLONGUERAS tinte Marrón Chocolate Nº 5.25 caja 1 ud,5.99,5.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4565,LLONGUERAS tinte Marrón Macadamia Nº 6.24 caja 1 ud,5.99,5.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4566,AGRADO acondicionador para cabellos frágiles o sensibles bote 750 ml,1.79,2.39/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4567,JUST FOR MEN tinte para hombre Moreno caja 1 ud,8.99,8.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4568,HERBAL Bio natural mascarilla hidratante nutrición intensiva tarro 300 ml,4.55,15.17/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4569,HERBAL Bio natural mascarilla revitalizante rizos definidos tarro 300 ml,4.55,15.17/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4570,HERBAL Bio natural serum reparador protector del color spray 100 ml,4.45,44.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4571,HERBAL Bio natural serum reparador puntas intensivo spray 100 ml,4.45,44.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4572,HERBAL Bio natural serum reparador total repair spray 100 ml,4.45,44.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4573,HERBAL Bio natural serum reparador rizos definidos spray 100 ml,4.45,44.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4574,HERBAL Bio natural serum reparador liso antiencrespamiento spray 100 ml,4.45,44.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4575,HERBAL Bio natural crema de peinado definidora de rizos bote 200 ml,2.99,14.95/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4576,FRIZZ EASE champú liso perfecto con queratina tubo 250 ml,5.99,23.96/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4577,FRIZZ EASE acondicionador liso perfecto con queratina tubo 250 ml,5.99,23.96/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4578,FRIZZ EASE acondicionador rizos definidos tubo 250 ml,5.99,23.96/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4579,FRIZZ EASE serum antiencrespamiento original inmediato dosificador 50 ml,12.99,259.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4580,FRIZZ EASE perfeccionador de rizos spray 200 ml,6.99,34.95/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4581,FRIZZ EASE crema acabado perfecto suave y brillante tubo 100 ml,9.15,91.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4582,SHEER BLONDE champú iluminador de mechas cabellos rubios tubo 250 ml,5.99,23.96/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4583,SHEER BLONDE champú aclarantecabellos rubios tubo 250 ml,5.99,23.96/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4584,SHEER BLONDE acondicionador iluminador de mechas cabellos rubios tubo 250 ml,5.99,23.96/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4585,SHEER BLONDE acondicionador aclarante cabello rubio tubo 250 ml,5.99,23.96/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4586,ALGASIV almohadillas dental inferior caja 18 uds,7.50,0.42/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4587,ALGASIV almohadillas dental superior caja 18 uds,7.50,0.42/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=17&disp=,0
4588,VAGISIL gel hidratante vaginal tubo 30 ml,7.89,263.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4589,LUXURIOUS loción de peinado volumen spray 125 ml,8.99,71.92/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4590,SHEER BLONDE spray aclarante controlado cabellos rubios spray 100 ml,11.99,119.90/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4591,HERBAL Bio natural gel fijación cabello rizo tubo 200 ml,3.75,18.75/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4592,VAGISIL gel de higiene íntima odor block bote 250 ml,6.25,25.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4593,FRIZZ EASE mascarilla fortalecedora intensiva ceite de aguacate tarro 250 ml,7.79,31.16/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4594,HERBAL Professional care champú sos total repair con aceite de jojoba bote 750 ml,4.39,5.85/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4595,HERBAL Professional care champú cosa de rizos cabello rizos/ondulado bote 750 ml,4.39,5.85/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4596,HERBAL Professional care acondicionador sos total repair bote 750 ml,4.39,5.85/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4597,HERBAL Professional care sos mascarilla total repair tarro 500 ml,4.79,9.58/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4598,EUDERMIN protector labial con aloe vera y vitamina E blíster 1 ud,2.49,2.49/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4599,NATUR VITAL champú protección color cabellos castaños bote 300 ml,3.95,13.17/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4600,NATUR VITAL champú sensitive hidratante con aloe vera bote 300 ml,3.95,13.17/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4601,NATUR VITAL champú sensitive cabellos grasos bote 300 ml,3.95,13.17/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4602,NATUR VITAL champú protección cabellos rubios bote 300 ml,3.95,13.17/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4603,NATUR VITAL champú anticaída cabellos grasos bote 300 ml,3.95,13.17/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4604,NATUR VITAL champú anticaída cabello largo bote 300 ml,3.95,13.17/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4605,TAKY cera depilatoria corporal frutos rojos especial microondas caja 400 gr,8.90,22.25/Kg,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4606,BYRELAX desodorante antitranspirante pies secos y protegidos spray 200 ml,4.10,20.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4607,SIGNAL pasta dentífrica frescor explosivo blanqueador con flúor tubo 75 ml,1.89,25.20/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4608,VEET For men gel crema depilatorio corporal piel sensible tubo 200 ml,4.99,24.95/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4609,FLEX champú con Keratina fortificante frasco 650 ml,2.95,4.54/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4610,HENO DE PRAVIA gel de ducha glicerina y té blanco bote 650 ml,2.85,3.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4611,COLORCREM decolorante caja 1 ud,4.25,4.25/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=18&disp=,0
4612,NELLY crema de manos con rosa mosqueta nutre y repara tubo 100 ml,1.98,19.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4613,EUDERMIN crema de manos protectora con karité y glicerina 15 % tubo 75 ml,2.49,33.20/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4614,EUDERMIN crema de manos protectora forte con urea y filtro solar tubo 75 ml ,2.35,31.33/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4615,KERZO tinte para hombre Negro Nº 10 caja 1 ud,7.35,7.35/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4616,KERZO tinte para hombre Moreno Nº 20 caja 1 ud,7.35,7.35/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4617,KERZO tinte para hombre Castaño Nº 40 caja 1 ud,7.35,7.35/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4618,HENO DE PRAVIA jabón de manos original natural pack 2+1 gratis ,2.49,7.22/Kg,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4619,DUREX Play 2 en 1 gel de masaje y lubricante íntimo aloe vera 200 ml,11.99,59.95/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4620,HENO DE PRAVIA agua de colonia original botella 780 ml,2.59,3.32/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4621,HENO DE PRAVIA agua de colonia glicerina y té blanco bote 780 ml,2.59,3.32/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4622,"BONTE cepillo dental especial para prótesis envase 1 ud 
",2.05,2.05/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4623,VITESSE crema facial antiedad 10 para todo tipo de piel tarro 150 ml,6.99,46.60/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4624,NATURAL HONEY loción corporal reparadora elixir de argán bote 330 ml,4.55,13.79/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4625,TAKY bandas de cera depilatorias corporales con aceites naturales caja 20 uds,2.85,0.14/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4626,DOVE loción corporal hidronutrición piel normal bote 400 ml,4.75,11.88/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4627,TAKY cera depilatoria corporal con aceites naturales roll on 100 ml,6.75,67.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4628,ANTONIO BANDERAS colonia the golden secret frasco 100 ml,22.50,225.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4629,NATURAL HONEY aceite corporal elixir de argán botella 300 ml,3.95,13.17/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4630,SANEX desodorante natur protect spray 200 ml,3.49,17.45/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4631,FRIZZ EASE champú cabello rizo tubo 250 ml,5.99,23.96/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4632,NIVEA Q10 Plus mascarilla suave antiarrugas sachets 2 x 7.5 ml,1.89,126.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4633,BEL algodón zigzag familiar bolsa 120 gr,1.59,13.25/Kg,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4634,DOVE jabón de manos pastilla 100 gr,1.53,15.30/Kg,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4635,EVAX Adapt protege slips caja 30 uds,2.49,0.08/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=19&disp=,0
4636,NIVEA Creme crema hidratante universal todo tipo de pieles lata 150 ml,2.89,19.27/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=20&disp=,0
4637,TIMOTEI champú reflejos dorados cabello rubio bote 400 ml,3.49,8.73/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=20&disp=,0
4638,"DOVE desodorante original stick 40 ml
",3.49,87.25/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=20&disp=,0
4639,WILKINSON Sword quattro recambio maquinilla blíster 4 uds,7.00,1.75/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=20&disp=,0
4640,DIADERMINE crema de día hidratante nutritiva piel seca/sensible tarro 50 ml,8.29,165.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=20&disp=,0
4641,"WILKINSON maquinilla desechable extreme 3 sensitive bolsa 6 unidades
",6.19,1.03/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=20&disp=,0
4642,SANEX desodorante natur protect pieles sensibles spray 200 ml,3.49,17.45/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=20&disp=,0
